00,12,24,32,44,25,04,23,15,34,55,43,51,30,11,03,22,14,35,54,42,50,31,10,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,15,34,55,43,51,30,11,03,22,10,02,14,35,54,42,50,31,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,15,34,55,43,51,30,11,03,22,10,02,21,40,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,15,34,55,43,51,30,11,03,22,10,31,50,42,54,35,14,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,03,15,34,55,43,51,30,42,50,31,52,40,21,02,10,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,03,15,34,55,43,51,30,22,14,35,54,42,50,31,10,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,03,15,34,55,43,51,30,22,10,02,14,35,54,42,50,31,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,03,15,34,55,43,51,30,22,10,02,21,40,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,03,15,34,55,43,51,30,22,10,31,50,42,54,35,14,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,30,51,43,55,34,15,03,22,14,35,54,42,50,31,10,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,30,51,43,55,34,15,03,22,10,02,14,35,54,42,50,31,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,30,51,43,55,34,15,03,22,10,02,21,40,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,44,25,04,23,11,30,51,43,55,34,15,03,22,10,31,50,42,54,35,14,02,21,40,52,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,42,50,31,10,22,01,20,41,53,45,33,54,35,14,02,21,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,14,35,54,42,50,31,10,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,10,31,50,42,54,35,14,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,10,31,50,42,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,21,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,21,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,41,20,01,22,14,35,54,42,50,31,10,02,21,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,41,20,01,22,10,31,50,42,54,35,14,02,21,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,21,02,14,35,54,42,50,31,10,22,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,21,02,10,31,50,42,54,35,14,22,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,54,35,14,02,21,42,50,31,10,22,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,14,35,54,42,50,31,10,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,10,31,50,42,54,35,14,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,10,31,50,42,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,21,13,05
00,12,24,32,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,21,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,42,50,31,10,22,01,20,41,53,45,33,54,35,14,02,21,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,14,35,54,42,50,31,10,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,10,31,50,42,54,35,14,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,10,31,50,42,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,21,13,05
00,12,24,32,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,21,13,05
00,12,24,32,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,14,35,54,42,50,31,10,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,10,31,50,42,54,35,14,02,21,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,10,31,50,42,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,21,13,05
00,12,24,32,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,21,13,05
00,12,24,32,40,21,33,45,53,41,20,01,22,10,02,14,35,54,42,50,31,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,40,21,33,45,53,34,55,43,51,30,11,03,15,23,04,25,44,52,31,50,42,54,35,14,02,10,22,41,20,01,13,05
00,12,24,32,40,21,42,50,31,52,44,25,04,23,15,03,11,30,51,43,55,34,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,21,42,50,31,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,54,35,14,02,10,22,41,20,01,13,05
00,12,24,32,40,21,42,50,31,52,44,25,04,23,15,34,55,43,51,30,11,03,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,21,42,50,31,52,44,25,04,23,11,03,15,34,55,43,51,30,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,21,42,50,31,52,44,25,04,23,11,30,51,43,55,34,15,03,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,14,35,54,42,50,31,10,22,34,55,43,51,30,11,03,15,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,14,35,54,42,50,31,10,22,30,51,43,55,34,15,03,11,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,14,35,54,42,50,31,10,22,03,15,34,55,43,51,30,11,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,14,35,54,42,50,31,10,22,03,11,30,51,43,55,34,15,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,14,35,54,42,50,31,10,22,01,20,41,53,45,33,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,40,21,02,10,22,34,55,43,51,30,11,03,15,23,04,25,44,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,22,30,51,43,55,34,15,03,11,23,04,25,44,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,22,14,35,54,42,50,31,52,44,25,04,23,15,03,11,30,51,43,55,34,53,45,33,41,20,01,13,05
00,12,24,32,40,21,02,10,22,03,15,34,55,43,51,30,11,23,04,25,44,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,22,03,11,30,51,43,55,34,15,23,04,25,44,52,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,22,01,20,41,53,45,33,14,35,54,42,50,31,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,40,21,02,10,31,50,42,54,35,14,22,34,55,43,51,30,11,03,15,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,31,50,42,54,35,14,22,30,51,43,55,34,15,03,11,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,31,50,42,54,35,14,22,03,15,34,55,43,51,30,11,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,31,50,42,54,35,14,22,03,11,30,51,43,55,34,15,23,04,25,44,52,33,45,53,41,20,01,13,05
00,12,24,32,40,21,02,10,31,50,42,54,35,14,22,01,20,41,53,45,33,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,01,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,01,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,01,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,01,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,42,50,31,10,22,01,13,05
00,12,24,32,20,41,53,45,33,54,35,14,02,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,42,50,31,10,22,01,13,05
00,12,24,32,20,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,01,13,05
00,12,24,32,20,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,01,13,05
00,12,24,32,20,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,01,13,05
00,12,24,32,20,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,01,13,05
00,12,24,32,20,41,33,45,53,34,55,43,51,30,11,03,15,23,04,25,44,52,40,21,02,14,35,54,42,50,31,10,22,01,13,05
00,12,24,32,20,41,33,45,53,34,55,43,51,30,11,03,15,23,04,25,44,52,40,21,02,10,31,50,42,54,35,14,22,01,13,05
00,12,24,32,20,01,22,41,53,45,33,54,35,14,02,10,31,50,42,34,55,43,51,30,11,03,15,23,04,25,44,52,40,21,13,05
00,12,24,32,20,01,22,41,53,45,33,54,35,14,02,10,31,50,42,30,51,43,55,34,15,03,11,23,04,25,44,52,40,21,13,05
00,12,24,32,20,01,22,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,20,01,22,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,53,45,33,41,20,01,22,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,53,45,33,41,20,01,22,10,31,50,42,54,35,14,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,13,05
00,12,24,32,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,41,20,01,13,05
00,12,24,32,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,41,20,01,13,05
00,12,24,32,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,41,20,01,13,05
00,12,24,32,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,41,20,01,13,05
00,12,24,32,53,45,33,54,35,14,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,42,50,31,10,22,41,20,01,13,05
00,12,24,32,53,45,33,54,35,14,02,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,42,50,31,10,22,41,20,01,13,05
00,12,24,32,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,51,43,55,34,22,41,20,01,13,05
00,12,24,32,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,34,55,43,51,30,11,03,22,41,20,01,13,05
00,12,24,32,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,11,03,15,34,55,43,51,30,22,41,20,01,13,05
00,12,24,32,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,11,30,51,43,55,34,15,03,22,41,20,01,13,05
00,12,24,32,51,43,55,34,42,50,31,10,22,30,11,03,15,23,04,25,44,52,40,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,42,50,31,10,02,14,35,54,33,45,53,41,20,01,22,30,11,03,15,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,22,30,11,03,15,23,04,25,44,52,40,21,42,50,31,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,22,30,11,03,15,23,04,25,44,52,40,21,02,10,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,22,10,31,50,42,30,11,03,15,23,04,25,44,52,40,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,30,11,03,15,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,25,04,23,15,03,11,30,22,41,20,01,13,05
00,12,24,32,51,43,55,34,53,45,33,54,35,14,02,21,40,52,44,25,04,23,15,03,11,30,42,50,31,10,22,41,20,01,13,05
00,12,24,32,51,43,55,34,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,25,04,23,15,03,11,30,22,41,20,01,13,05
00,12,24,32,51,43,55,34,15,23,04,25,44,52,40,21,02,10,31,50,42,30,11,03,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,23,04,25,44,52,40,21,02,10,31,50,42,30,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,42,50,31,23,04,25,44,52,40,21,02,10,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,42,50,31,10,22,14,02,21,40,52,44,25,04,23,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,42,50,31,10,22,01,20,41,53,45,33,54,35,14,02,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,42,50,31,10,22,01,20,41,53,45,33,54,35,14,02,21,40,52,44,23,04,25,13,05
00,12,24,32,51,43,55,34,15,03,11,30,42,50,31,10,02,14,22,01,20,41,53,45,33,54,35,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,14,02,10,31,50,42,54,35,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,14,02,10,31,50,42,21,40,52,44,25,04,23,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,14,35,23,04,25,44,52,40,21,02,10,31,50,42,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,14,35,54,42,50,31,10,02,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,14,35,54,42,50,31,10,02,21,40,52,44,23,04,25,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,02,14,35,54,42,50,31,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,02,21,40,52,44,25,04,23,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,31,50,42,54,35,23,04,25,44,52,40,21,02,14,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,31,50,42,54,35,14,02,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,31,50,42,54,35,14,02,21,40,52,44,23,04,25,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,31,50,42,23,04,25,44,52,40,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,10,31,50,42,21,40,52,44,25,04,23,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,54,42,50,31,10,02,14,35,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,21,40,52,44,23,04,25,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,14,02,10,31,50,42,54,35,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,23,04,25,44,52,40,21,13,05
00,12,24,32,51,43,55,34,15,03,11,30,22,01,20,41,53,45,33,14,35,54,42,50,31,10,02,21,40,52,44,23,04,25,13,05
00,12,24,32,51,43,55,34,15,03,22,30,11,23,04,25,44,52,40,21,42,50,31,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,22,30,11,23,04,25,44,52,40,21,02,10,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,22,10,31,50,42,30,11,23,04,25,44,52,40,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,43,55,34,15,03,22,01,20,41,53,45,33,54,35,14,02,10,31,50,42,30,11,23,04,25,44,52,40,21,13,05
00,12,24,32,51,30,42,50,31,43,55,34,15,03,11,23,04,25,44,52,40,21,02,10,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,42,50,31,10,22,14,02,21,40,52,44,25,04,23,11,03,15,34,55,43,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,42,50,31,10,22,43,55,34,15,03,11,23,04,25,44,52,40,21,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,42,50,31,10,02,14,22,01,20,41,53,45,33,54,35,43,55,34,15,03,11,23,04,25,44,52,40,21,13,05
00,12,24,32,51,30,42,50,31,10,02,14,35,54,33,45,53,41,20,01,22,43,55,34,15,03,11,23,04,25,44,52,40,21,13,05
00,12,24,32,51,30,42,50,31,10,02,21,40,52,44,25,04,23,11,03,15,34,55,43,22,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,14,02,10,31,50,42,54,35,43,55,34,15,03,11,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,14,02,10,31,50,42,21,40,52,44,25,04,23,11,03,15,34,55,43,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,14,35,43,55,34,15,03,11,23,04,25,44,52,40,21,02,10,31,50,42,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,10,02,14,35,54,42,50,31,43,55,34,15,03,11,23,04,25,44,52,40,21,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,10,02,21,40,52,44,25,04,23,11,03,15,34,55,43,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,10,31,50,42,54,35,43,55,34,15,03,11,23,04,25,44,52,40,21,02,14,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,43,55,34,15,03,11,23,04,25,44,52,40,21,42,50,31,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,43,55,34,15,03,11,23,04,25,44,52,40,21,02,10,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,30,22,01,20,41,53,45,33,54,42,50,31,10,02,14,35,43,55,34,15,03,11,23,04,25,44,52,40,21,13,05
00,12,24,32,51,30,22,01,20,41,53,45,33,14,02,10,31,50,42,54,35,43,55,34,15,03,11,23,04,25,44,52,40,21,13,05
00,12,24,32,51,30,11,23,04,25,44,52,40,21,42,50,31,43,55,34,15,03,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,23,04,25,44,52,40,21,42,50,31,10,02,14,22,03,15,34,55,43,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,23,04,25,44,52,40,21,02,14,35,43,55,34,15,03,22,10,31,50,42,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,23,04,25,44,52,40,21,02,10,22,03,15,34,55,43,31,50,42,54,35,14,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,23,04,25,44,52,40,21,02,10,31,50,42,54,35,43,55,34,15,03,22,14,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,33,45,53,41,20,01,22,14,02,10,31,50,42,54,35,43,55,34,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,33,45,53,41,20,01,22,10,02,14,35,54,42,50,31,43,55,34,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,33,45,53,34,55,43,35,54,42,50,31,10,02,14,22,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,33,45,53,34,55,43,31,50,42,54,35,14,02,10,22,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,43,55,34,22,10,02,14,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,43,55,34,53,45,33,54,35,14,02,10,22,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,10,02,14,22,34,55,43,35,54,33,45,53,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,10,02,14,22,01,20,41,53,45,33,54,35,43,55,34,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,10,02,14,35,54,33,45,53,41,20,01,22,43,55,34,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,42,50,31,10,02,14,35,54,33,45,53,34,55,43,22,41,20,01,13,05
00,12,24,32,51,30,11,03,15,23,04,25,44,52,40,21,02,14,22,10,31,50,42,54,35,43,55,34,53,45,33,41,20,01,13,05
