00,12,04,23,44,32,40,21,13,34,42,30,22,01,20,41,33,14,02,10,31,43,24,03,11
00,12,04,23,44,32,40,21,13,34,42,30,11,03,24,43,31,10,22,01,20,41,33,14,02
00,12,04,23,44,32,40,21,13,34,42,30,11,03,24,43,31,10,02,14,22,01,20,41,33
00,12,04,23,44,32,40,21,13,34,42,30,11,03,24,43,31,10,02,14,33,41,22,01,20
00,12,04,23,44,32,40,21,13,34,42,30,11,03,24,43,31,10,02,14,33,41,20,01,22
00,12,04,23,44,32,40,21,13,34,42,30,11,03,24,43,22,01,20,41,33,14,02,10,31
00,12,04,23,44,32,40,21,13,34,42,30,11,03,22,01,20,41,33,14,02,10,31,43,24
00,12,04,23,44,32,40,21,13,34,22,01,20,41,33,14,02,10,31,43,24,03,11,30,42
00,12,04,23,44,32,40,21,42,34,22,30,11,03,24,43,31,10,02,14,33,41,20,01,13
00,12,04,23,44,32,40,21,42,34,13,01,22,30,11,03,24,43,31,10,02,14,33,41,20
00,12,04,23,44,32,40,21,42,34,13,01,20,41,33,14,22,30,11,03,24,43,31,10,02
00,12,04,23,44,32,40,21,42,34,13,01,20,41,33,14,02,10,22,30,11,03,24,43,31
00,12,04,23,44,32,40,21,42,34,13,01,20,41,33,14,02,10,31,43,24,03,11,30,22
00,12,04,23,44,32,40,21,42,34,13,01,20,41,33,14,02,10,31,43,24,03,22,30,11
00,12,04,23,44,32,40,21,42,34,13,01,20,41,33,14,02,10,31,43,22,30,11,03,24
00,12,04,23,44,32,40,21,42,34,13,01,20,41,22,30,11,03,24,43,31,10,02,14,33
00,12,04,23,44,32,40,21,42,30,22,34,13,01,20,41,33,14,02,10,31,43,24,03,11
00,12,04,23,44,32,40,21,42,30,11,03,24,43,31,10,22,34,13,01,20,41,33,14,02
00,12,04,23,44,32,40,21,42,30,11,03,24,43,31,10,02,14,22,34,13,01,20,41,33
00,12,04,23,44,32,40,21,42,30,11,03,24,43,31,10,02,14,33,41,22,34,13,01,20
00,12,04,23,44,32,40,21,42,30,11,03,24,43,31,10,02,14,33,41,20,01,13,34,22
00,12,04,23,44,32,40,21,42,30,11,03,24,43,31,10,02,14,33,41,20,01,22,34,13
00,12,04,23,44,32,40,21,42,30,11,03,24,43,22,34,13,01,20,41,33,14,02,10,31
00,12,04,23,44,32,40,21,42,30,11,03,22,34,13,01,20,41,33,14,02,10,31,43,24
00,12,04,23,44,32,40,21,02,14,22,10,31,43,24,03,11,30,42,34,13,01,20,41,33
00,12,04,23,44,32,40,21,02,14,33,41,22,10,31,43,24,03,11,30,42,34,13,01,20
00,12,04,23,44,32,40,21,02,14,33,41,20,01,13,34,42,30,22,10,31,43,24,03,11
00,12,04,23,44,32,40,21,02,14,33,41,20,01,13,34,42,30,11,03,24,43,31,10,22
00,12,04,23,44,32,40,21,02,14,33,41,20,01,13,34,42,30,11,03,24,43,22,10,31
00,12,04,23,44,32,40,21,02,14,33,41,20,01,13,34,42,30,11,03,22,10,31,43,24
00,12,04,23,44,32,40,21,02,14,33,41,20,01,13,34,22,10,31,43,24,03,11,30,42
00,12,04,23,44,32,40,21,02,14,33,41,20,01,22,10,31,43,24,03,11,30,42,34,13
00,12,04,23,44,32,40,21,02,10,22,14,33,41,20,01,13,34,42,30,11,03,24,43,31
00,12,04,23,44,32,40,21,02,10,31,43,24,03,11,30,42,34,22,14,33,41,20,01,13
00,12,04,23,44,32,40,21,02,10,31,43,24,03,11,30,42,34,13,01,22,14,33,41,20
00,12,04,23,44,32,40,21,02,10,31,43,24,03,11,30,42,34,13,01,20,41,33,14,22
00,12,04,23,44,32,40,21,02,10,31,43,24,03,11,30,42,34,13,01,20,41,22,14,33
00,12,04,23,44,32,40,21,02,10,31,43,24,03,11,30,22,14,33,41,20,01,13,34,42
00,12,04,23,44,32,40,21,02,10,31,43,24,03,22,14,33,41,20,01,13,34,42,30,11
00,12,04,23,44,32,40,21,02,10,31,43,22,14,33,41,20,01,13,34,42,30,11,03,24
00,12,04,23,44,32,24,43,31,10,22,03,11,30,42,34,13,01,20,41,33,14,02,21,40
00,12,04,23,44,32,24,43,31,10,02,14,22,03,11,30,42,34,13,01,20,41,33,21,40
00,12,04,23,44,32,24,43,31,10,02,14,33,41,20,01,13,34,22,03,11,30,42,21,40
00,12,04,23,44,32,24,43,31,10,02,14,33,41,20,01,22,03,11,30,42,34,13,21,40
00,12,04,23,44,32,24,03,11,30,42,34,22,43,31,10,02,14,33,41,20,01,13,21,40
00,12,04,23,44,32,24,03,11,30,42,34,13,01,20,41,33,14,22,43,31,10,02,21,40
00,12,04,23,44,32,24,03,11,30,42,34,13,01,20,41,22,43,31,10,02,14,33,21,40
00,12,04,23,44,32,24,03,11,30,22,43,31,10,02,14,33,41,20,01,13,34,42,21,40
00,12,04,23,44,32,20,41,33,14,22,01,13,34,42,30,11,03,24,43,31,10,02,21,40
00,12,04,23,44,32,20,41,33,14,02,10,31,43,24,03,11,30,42,34,22,01,13,21,40
00,12,04,23,44,32,20,41,33,14,02,10,31,43,24,03,11,30,22,01,13,34,42,21,40
00,12,04,23,44,32,20,41,22,01,13,34,42,30,11,03,24,43,31,10,02,14,33,21,40
00,12,04,23,44,32,20,01,13,34,42,30,11,03,24,43,31,10,22,41,33,14,02,21,40
00,12,04,23,44,32,20,01,13,34,42,30,11,03,24,43,31,10,02,14,22,41,33,21,40
00,12,04,23,44,32,20,01,13,34,22,41,33,14,02,10,31,43,24,03,11,30,42,21,40
00,12,04,23,44,32,20,01,22,41,33,14,02,10,31,43,24,03,11,30,42,34,13,21,40
00,12,04,23,44,32,13,01,20,41,33,14,22,34,42,30,11,03,24,43,31,10,02,21,40
00,12,04,23,44,32,13,01,20,41,33,14,02,10,31,43,24,03,11,30,22,34,42,21,40
00,12,04,23,44,32,13,01,20,41,22,34,42,30,11,03,24,43,31,10,02,14,33,21,40
00,12,04,23,44,32,13,34,42,30,11,03,24,43,31,10,22,01,20,41,33,14,02,21,40
00,12,04,23,44,32,13,34,42,30,11,03,24,43,31,10,02,14,22,01,20,41,33,21,40
00,12,04,23,44,32,13,34,22,01,20,41,33,14,02,10,31,43,24,03,11,30,42,21,40
00,12,04,23,44,32,11,03,24,43,31,10,22,30,42,34,13,01,20,41,33,14,02,21,40
00,12,04,23,44,32,11,03,24,43,31,10,02,14,22,30,42,34,13,01,20,41,33,21,40
00,12,04,23,44,32,11,03,24,43,31,10,02,14,33,41,20,01,13,34,22,30,42,21,40
00,12,04,23,44,32,11,03,24,43,31,10,02,14,33,41,20,01,22,30,42,34,13,21,40
00,12,04,23,44,32,11,30,42,34,22,03,24,43,31,10,02,14,33,41,20,01,13,21,40
00,12,04,23,44,32,11,30,42,34,13,01,20,41,33,14,22,03,24,43,31,10,02,21,40
00,12,04,23,44,32,11,30,42,34,13,01,20,41,22,03,24,43,31,10,02,14,33,21,40
00,12,04,23,44,32,11,30,22,03,24,43,31,10,02,14,33,41,20,01,13,34,42,21,40
00,12,04,23,42,34,22,30,11,03,24,43,31,10,02,14,33,41,20,01,13,21,40,32,44
00,12,04,23,42,34,13,01,20,41,33,14,22,30,11,03,24,43,31,10,02,21,40,32,44
00,12,04,23,42,34,13,01,20,41,22,30,11,03,24,43,31,10,02,14,33,21,40,32,44
00,12,04,23,42,30,11,03,24,43,31,10,22,34,13,01,20,41,33,14,02,21,40,32,44
00,12,04,23,42,30,11,03,24,43,31,10,02,14,22,34,13,01,20,41,33,21,40,32,44
00,12,04,23,42,30,11,03,24,43,31,10,02,14,33,41,20,01,22,34,13,21,40,32,44
00,12,04,23,02,14,22,10,31,43,24,03,11,30,42,34,13,01,20,41,33,21,40,32,44
00,12,04,23,02,14,33,41,20,01,13,34,22,10,31,43,24,03,11,30,42,21,40,32,44
00,12,04,23,02,14,33,41,20,01,22,10,31,43,24,03,11,30,42,34,13,21,40,32,44
00,12,04,23,02,10,31,43,24,03,11,30,42,34,22,14,33,41,20,01,13,21,40,32,44
00,12,04,23,02,10,31,43,24,03,11,30,42,34,13,01,20,41,22,14,33,21,40,32,44
00,12,04,23,02,10,31,43,24,03,11,30,22,14,33,41,20,01,13,34,42,21,40,32,44
00,12,33,41,20,01,13,34,42,30,11,03,24,43,31,10,22,14,02,21,40,32,44,23,04
00,12,33,41,20,01,13,34,22,14,02,10,31,43,24,03,11,30,42,21,40,32,44,23,04
00,12,33,41,20,01,22,14,02,10,31,43,24,03,11,30,42,34,13,21,40,32,44,23,04
00,12,33,14,22,41,20,01,13,34,42,30,11,03,24,43,31,10,02,21,40,32,44,23,04
00,12,33,14,02,10,31,43,24,03,11,30,42,34,22,41,20,01,13,21,40,32,44,23,04
00,12,33,14,02,10,31,43,24,03,11,30,22,41,20,01,13,34,42,21,40,32,44,23,04
00,12,31,43,24,03,11,30,42,34,22,10,02,14,33,41,20,01,13,21,40,32,44,23,04
00,12,31,43,24,03,11,30,42,34,13,01,20,41,33,14,22,10,02,21,40,32,44,23,04
00,12,31,43,24,03,11,30,42,34,13,01,20,41,22,10,02,14,33,21,40,32,44,23,04
00,12,31,43,24,03,11,30,22,10,02,14,33,41,20,01,13,34,42,21,40,32,44,23,04
00,12,31,10,22,43,24,03,11,30,42,34,13,01,20,41,33,14,02,21,40,32,44,23,04
00,12,31,10,02,14,22,43,24,03,11,30,42,34,13,01,20,41,33,21,40,32,44,23,04
00,12,31,10,02,14,33,41,20,01,13,34,22,43,24,03,11,30,42,21,40,32,44,23,04
00,12,31,10,02,14,33,41,20,01,22,43,24,03,11,30,42,34,13,21,40,32,44,23,04
00,21,33,41,22,14,02,10,31,43,24,03,11,30,42,34,13,01,20,12,04,23,44,32,40
00,21,33,41,20,01,13,34,42,30,11,03,24,43,22,14,02,10,31,12,04,23,44,32,40
00,21,33,41,20,01,13,34,42,30,11,03,22,14,02,10,31,43,24,12,04,23,44,32,40
00,21,33,14,02,10,22,41,20,01,13,34,42,30,11,03,24,43,31,12,04,23,44,32,40
00,21,33,14,02,10,31,43,24,03,11,30,42,34,13,01,22,41,20,12,04,23,44,32,40
00,21,33,14,02,10,31,43,22,41,20,01,13,34,42,30,11,03,24,12,04,23,44,32,40
00,21,13,01,22,34,42,30,11,03,24,43,31,10,02,14,33,41,20,12,04,23,44,32,40
00,21,13,01,20,41,33,14,02,10,22,34,42,30,11,03,24,43,31,12,04,23,44,32,40
00,21,13,01,20,41,33,14,02,10,31,43,22,34,42,30,11,03,24,12,04,23,44,32,40
00,21,13,01,20,41,22,34,42,30,11,03,24,43,31,10,02,14,33,12,04,23,44,32,40
00,21,13,34,42,30,11,03,24,43,31,10,02,14,22,01,20,41,33,12,04,23,44,32,40
00,21,13,34,42,30,11,03,24,43,31,10,02,14,33,41,22,01,20,12,04,23,44,32,40
00,21,13,34,42,30,11,03,24,43,22,01,20,41,33,14,02,10,31,12,04,23,44,32,40
00,21,13,34,42,30,11,03,22,01,20,41,33,14,02,10,31,43,24,12,04,23,44,32,40
00,21,42,34,13,01,22,30,11,03,24,43,31,10,02,14,33,41,20,12,04,23,44,32,40
00,21,42,34,13,01,20,41,33,14,02,10,22,30,11,03,24,43,31,12,04,23,44,32,40
00,21,42,34,13,01,20,41,33,14,02,10,31,43,22,30,11,03,24,12,04,23,44,32,40
00,21,42,34,13,01,20,41,22,30,11,03,24,43,31,10,02,14,33,12,04,23,44,32,40
00,21,42,30,11,03,24,43,31,10,02,14,22,34,13,01,20,41,33,12,04,23,44,32,40
00,21,42,30,11,03,24,43,31,10,02,14,33,41,22,34,13,01,20,12,04,23,44,32,40
00,21,42,30,11,03,24,43,22,34,13,01,20,41,33,14,02,10,31,12,04,23,44,32,40
00,21,42,30,11,03,22,34,13,01,20,41,33,14,02,10,31,43,24,12,04,23,44,32,40
00,21,40,32,44,23,31,43,24,03,11,30,42,34,13,01,22,10,02,14,33,41,20,12,04
00,21,40,32,44,23,31,43,24,03,11,30,42,34,13,01,20,41,22,10,02,14,33,12,04
00,21,40,32,44,23,31,43,22,10,02,14,33,41,20,01,13,34,42,30,11,03,24,12,04
00,21,40,32,44,23,31,10,02,14,22,43,24,03,11,30,42,34,13,01,20,41,33,12,04
00,21,40,32,44,23,31,10,02,14,33,41,22,43,24,03,11,30,42,34,13,01,20,12,04
00,21,40,32,44,23,31,10,02,14,33,41,20,01,13,34,42,30,11,03,22,43,24,12,04
00,21,40,32,44,23,11,03,24,43,31,10,02,14,22,30,42,34,13,01,20,41,33,12,04
00,21,40,32,44,23,11,03,24,43,31,10,02,14,33,41,22,30,42,34,13,01,20,12,04
00,21,40,32,44,23,11,03,24,43,22,30,42,34,13,01,20,41,33,14,02,10,31,12,04
00,21,40,32,44,23,11,03,22,30,42,34,13,01,20,41,33,14,02,10,31,43,24,12,04
00,21,40,32,44,23,11,30,42,34,13,01,22,03,24,43,31,10,02,14,33,41,20,12,04
00,21,40,32,44,23,11,30,42,34,13,01,20,41,33,14,02,10,22,03,24,43,31,12,04
00,21,40,32,44,23,11,30,42,34,13,01,20,41,33,14,02,10,31,43,22,03,24,12,04
00,21,40,32,44,23,11,30,42,34,13,01,20,41,22,03,24,43,31,10,02,14,33,12,04
00,21,40,32,44,23,42,34,13,01,22,30,11,03,24,43,31,10,02,14,33,41,20,12,04
00,21,40,32,44,23,42,34,13,01,20,41,33,14,02,10,22,30,11,03,24,43,31,12,04
00,21,40,32,44,23,42,34,13,01,20,41,33,14,02,10,31,43,22,30,11,03,24,12,04
00,21,40,32,44,23,42,34,13,01,20,41,22,30,11,03,24,43,31,10,02,14,33,12,04
00,21,40,32,44,23,42,30,11,03,24,43,31,10,02,14,22,34,13,01,20,41,33,12,04
00,21,40,32,44,23,42,30,11,03,24,43,31,10,02,14,33,41,22,34,13,01,20,12,04
00,21,40,32,44,23,42,30,11,03,24,43,22,34,13,01,20,41,33,14,02,10,31,12,04
00,21,40,32,44,23,42,30,11,03,22,34,13,01,20,41,33,14,02,10,31,43,24,12,04
00,21,40,32,44,23,04,12,24,43,31,10,22,03,11,30,42,34,13,01,20,41,33,14,02
00,21,40,32,44,23,04,12,24,43,31,10,02,14,22,03,11,30,42,34,13,01,20,41,33
00,21,40,32,44,23,04,12,24,43,31,10,02,14,33,41,22,03,11,30,42,34,13,01,20
00,21,40,32,44,23,04,12,24,43,31,10,02,14,33,41,20,01,13,34,42,30,22,03,11
00,21,40,32,44,23,04,12,24,43,31,10,02,14,33,41,20,01,13,34,42,30,11,03,22
00,21,40,32,44,23,04,12,24,43,31,10,02,14,33,41,20,01,13,34,22,03,11,30,42
00,21,40,32,44,23,04,12,24,43,31,10,02,14,33,41,20,01,22,03,11,30,42,34,13
00,21,40,32,44,23,04,12,24,43,22,03,11,30,42,34,13,01,20,41,33,14,02,10,31
00,21,40,32,44,23,04,12,24,03,11,30,42,34,22,43,31,10,02,14,33,41,20,01,13
00,21,40,32,44,23,04,12,24,03,11,30,42,34,13,01,22,43,31,10,02,14,33,41,20
00,21,40,32,44,23,04,12,24,03,11,30,42,34,13,01,20,41,33,14,22,43,31,10,02
00,21,40,32,44,23,04,12,24,03,11,30,42,34,13,01,20,41,33,14,02,10,22,43,31
00,21,40,32,44,23,04,12,24,03,11,30,42,34,13,01,20,41,33,14,02,10,31,43,22
00,21,40,32,44,23,04,12,24,03,11,30,42,34,13,01,20,41,22,43,31,10,02,14,33
00,21,40,32,44,23,04,12,24,03,11,30,22,43,31,10,02,14,33,41,20,01,13,34,42
00,21,40,32,44,23,04,12,24,03,22,43,31,10,02,14,33,41,20,01,13,34,42,30,11
00,21,40,32,44,23,04,12,20,41,33,14,22,01,13,34,42,30,11,03,24,43,31,10,02
00,21,40,32,44,23,04,12,20,41,33,14,02,10,22,01,13,34,42,30,11,03,24,43,31
00,21,40,32,44,23,04,12,20,41,33,14,02,10,31,43,24,03,11,30,42,34,22,01,13
00,21,40,32,44,23,04,12,20,41,33,14,02,10,31,43,24,03,11,30,42,34,13,01,22
00,21,40,32,44,23,04,12,20,41,33,14,02,10,31,43,24,03,11,30,22,01,13,34,42
00,21,40,32,44,23,04,12,20,41,33,14,02,10,31,43,24,03,22,01,13,34,42,30,11
00,21,40,32,44,23,04,12,20,41,33,14,02,10,31,43,22,01,13,34,42,30,11,03,24
00,21,40,32,44,23,04,12,20,41,22,01,13,34,42,30,11,03,24,43,31,10,02,14,33
00,21,40,32,44,23,04,12,20,01,13,34,42,30,22,41,33,14,02,10,31,43,24,03,11
00,21,40,32,44,23,04,12,20,01,13,34,42,30,11,03,24,43,31,10,22,41,33,14,02
00,21,40,32,44,23,04,12,20,01,13,34,42,30,11,03,24,43,31,10,02,14,22,41,33
00,21,40,32,44,23,04,12,20,01,13,34,42,30,11,03,24,43,31,10,02,14,33,41,22
00,21,40,32,44,23,04,12,20,01,13,34,42,30,11,03,24,43,22,41,33,14,02,10,31
00,21,40,32,44,23,04,12,20,01,13,34,42,30,11,03,22,41,33,14,02,10,31,43,24
00,21,40,32,44,23,04,12,20,01,13,34,22,41,33,14,02,10,31,43,24,03,11,30,42
00,21,40,32,44,23,04,12,20,01,22,41,33,14,02,10,31,43,24,03,11,30,42,34,13
00,21,40,32,44,23,04,12,33,41,22,14,02,10,31,43,24,03,11,30,42,34,13,01,20
00,21,40,32,44,23,04,12,33,41,20,01,13,34,42,30,22,14,02,10,31,43,24,03,11
00,21,40,32,44,23,04,12,33,41,20,01,13,34,42,30,11,03,24,43,31,10,22,14,02
00,21,40,32,44,23,04,12,33,41,20,01,13,34,42,30,11,03,24,43,31,10,02,14,22
00,21,40,32,44,23,04,12,33,41,20,01,13,34,42,30,11,03,24,43,22,14,02,10,31
00,21,40,32,44,23,04,12,33,41,20,01,13,34,42,30,11,03,22,14,02,10,31,43,24
00,21,40,32,44,23,04,12,33,41,20,01,13,34,22,14,02,10,31,43,24,03,11,30,42
00,21,40,32,44,23,04,12,33,41,20,01,22,14,02,10,31,43,24,03,11,30,42,34,13
00,21,40,32,44,23,04,12,33,14,22,41,20,01,13,34,42,30,11,03,24,43,31,10,02
00,21,40,32,44,23,04,12,33,14,02,10,22,41,20,01,13,34,42,30,11,03,24,43,31
00,21,40,32,44,23,04,12,33,14,02,10,31,43,24,03,11,30,42,34,22,41,20,01,13
00,21,40,32,44,23,04,12,33,14,02,10,31,43,24,03,11,30,42,34,13,01,22,41,20
00,21,40,32,44,23,04,12,33,14,02,10,31,43,24,03,11,30,42,34,13,01,20,41,22
00,21,40,32,44,23,04,12,33,14,02,10,31,43,24,03,11,30,22,41,20,01,13,34,42
00,21,40,32,44,23,04,12,33,14,02,10,31,43,24,03,22,41,20,01,13,34,42,30,11
00,21,40,32,44,23,04,12,33,14,02,10,31,43,22,41,20,01,13,34,42,30,11,03,24
00,21,40,32,44,23,04,12,31,43,24,03,11,30,42,34,22,10,02,14,33,41,20,01,13
00,21,40,32,44,23,04,12,31,43,24,03,11,30,42,34,13,01,22,10,02,14,33,41,20
00,21,40,32,44,23,04,12,31,43,24,03,11,30,42,34,13,01,20,41,33,14,22,10,02
00,21,40,32,44,23,04,12,31,43,24,03,11,30,42,34,13,01,20,41,33,14,02,10,22
00,21,40,32,44,23,04,12,31,43,24,03,11,30,42,34,13,01,20,41,22,10,02,14,33
00,21,40,32,44,23,04,12,31,43,24,03,11,30,22,10,02,14,33,41,20,01,13,34,42
00,21,40,32,44,23,04,12,31,43,24,03,22,10,02,14,33,41,20,01,13,34,42,30,11
00,21,40,32,44,23,04,12,31,43,22,10,02,14,33,41,20,01,13,34,42,30,11,03,24
00,21,40,32,44,23,04,12,31,10,22,43,24,03,11,30,42,34,13,01,20,41,33,14,02
00,21,40,32,44,23,04,12,31,10,02,14,22,43,24,03,11,30,42,34,13,01,20,41,33
00,21,40,32,44,23,04,12,31,10,02,14,33,41,22,43,24,03,11,30,42,34,13,01,20
00,21,40,32,44,23,04,12,31,10,02,14,33,41,20,01,13,34,42,30,22,43,24,03,11
00,21,40,32,44,23,04,12,31,10,02,14,33,41,20,01,13,34,42,30,11,03,24,43,22
00,21,40,32,44,23,04,12,31,10,02,14,33,41,20,01,13,34,42,30,11,03,22,43,24
00,21,40,32,44,23,04,12,31,10,02,14,33,41,20,01,13,34,22,43,24,03,11,30,42
00,21,40,32,44,23,04,12,31,10,02,14,33,41,20,01,22,43,24,03,11,30,42,34,13
00,21,40,32,44,23,02,14,22,10,31,43,24,03,11,30,42,34,13,01,20,41,33,12,04
00,21,40,32,44,23,02,14,33,41,22,10,31,43,24,03,11,30,42,34,13,01,20,12,04
00,21,40,32,44,23,02,14,33,41,20,01,13,34,42,30,11,03,24,43,22,10,31,12,04
00,21,40,32,44,23,02,14,33,41,20,01,13,34,42,30,11,03,22,10,31,43,24,12,04
00,21,40,32,44,23,02,10,22,14,33,41,20,01,13,34,42,30,11,03,24,43,31,12,04
00,21,40,32,44,23,02,10,31,43,24,03,11,30,42,34,13,01,22,14,33,41,20,12,04
00,21,40,32,44,23,02,10,31,43,24,03,11,30,42,34,13,01,20,41,22,14,33,12,04
00,21,40,32,44,23,02,10,31,43,22,14,33,41,20,01,13,34,42,30,11,03,24,12,04
00,21,40,32,24,43,31,10,02,14,22,03,11,30,42,34,13,01,20,41,33,12,04,23,44
00,21,40,32,24,43,31,10,02,14,33,41,22,03,11,30,42,34,13,01,20,12,04,23,44
00,21,40,32,24,43,22,03,11,30,42,34,13,01,20,41,33,14,02,10,31,12,04,23,44
00,21,40,32,24,03,11,30,42,34,13,01,22,43,31,10,02,14,33,41,20,12,04,23,44
00,21,40,32,24,03,11,30,42,34,13,01,20,41,33,14,02,10,22,43,31,12,04,23,44
00,21,40,32,24,03,11,30,42,34,13,01,20,41,22,43,31,10,02,14,33,12,04,23,44
00,21,40,32,20,41,33,14,02,10,22,01,13,34,42,30,11,03,24,43,31,12,04,23,44
00,21,40,32,20,41,33,14,02,10,31,43,22,01,13,34,42,30,11,03,24,12,04,23,44
00,21,40,32,20,41,22,01,13,34,42,30,11,03,24,43,31,10,02,14,33,12,04,23,44
00,21,40,32,20,01,13,34,42,30,11,03,24,43,31,10,02,14,22,41,33,12,04,23,44
00,21,40,32,20,01,13,34,42,30,11,03,24,43,22,41,33,14,02,10,31,12,04,23,44
00,21,40,32,20,01,13,34,42,30,11,03,22,41,33,14,02,10,31,43,24,12,04,23,44
